text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,location,language,profileImageURL,,
Great meetings will take place today at Trump Tower concerning the formation of the people who will run our government for the next 8 years.,FALSE,81656,NA,2016-11-22 11:46:57,FALSE,NA,801029194906038000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,17285,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
The failing @nytimes just announced that complaints about them are at a 15 year high. I can fully understand that - but why announce?,FALSE,50412,NA,2016-11-22 11:36:46,FALSE,NA,801026635579425000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12104,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Perhaps a new meeting will be set up with the @nytimes. In the meantime they continue to cover me inaccurately and with a nasty tone!,FALSE,39361,NA,2016-11-22 11:31:18,FALSE,NA,801025256487940000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9564,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
I cancelled today's meeting with the failing @nytimes when the terms and conditions of the meeting were changed at the last moment. Not nice,FALSE,69321,NA,2016-11-22 11:16:45,FALSE,NA,801021596228092000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,17607,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Many people would like to see @Nigel_Farage represent Great Britain as their Ambassador to the United States. He would do a great job!,FALSE,67162,NA,2016-11-22 02:22:16,FALSE,NA,800887087780295000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,22616,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Prior to the election it was well known that I have interests in properties all over the world.Only the crooked media makes this a big deal!,FALSE,80308,NA,2016-11-22 02:14:21,FALSE,NA,800885097775956000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,19149,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
.@transition2017 update and policy plans for the first 100 days. https://t.co/HTgPXfPWeJ,FALSE,103331,NA,2016-11-21 23:58:06,FALSE,NA,800850810490024000,NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",realDonaldTrump,42386,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
I have always had a good relationship with Chuck Schumer. He is far smarter than Harry R and has the ability to get things done. Good news!,FALSE,56228,NA,2016-11-20 14:05:01,FALSE,NA,800339165829284000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11567,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"General James ""Mad Dog"" Mattis, who is being considered for Secretary of Defense, was very impressive yesterday. A true General's General!",FALSE,83503,NA,2016-11-20 13:39:05,FALSE,NA,800332639844659000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,21983,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"I watched parts of @nbcsnl Saturday Night Live last night. It is a totally one-sided, biased show - nothing funny at all. Equal time for us?",FALSE,69790,NA,2016-11-20 13:26:04,FALSE,NA,800329364986626000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16221,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Numerous patriots will be coming to Bedminster today as I continue to fill out the various positions necessary to MAKE AMERICA GREAT AGAIN!,FALSE,68873,NA,2016-11-20 11:44:23,FALSE,NA,800303776615854000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14112,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"The cast and producers of Hamilton, which I hear is highly overrated, should immediately apologize to Mike Pence for their terrible behavior",FALSE,105744,NA,2016-11-20 11:22:34,FALSE,NA,800298286204723000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,25891,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"The Theater must always be a safe and special place.The cast of Hamilton was very rude last night to a very good man, Mike Pence. Apologize!",FALSE,151790,NA,2016-11-19 13:56:30,FALSE,NA,799974635274195000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,44394,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Our wonderful future V.P. Mike Pence was harassed last night at the theater by the cast of Hamilton, cameras blazing.This should not happen!",FALSE,123965,NA,2016-11-19 13:48:31,FALSE,NA,799972624713421000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,34387,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
The ONLY bad thing about winning the Presidency is that I did not have the time to go through a long but winning trial on Trump U. Too bad!,FALSE,63404,NA,2016-11-19 13:39:34,FALSE,NA,799970371705381000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,13180,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
I settled the Trump University lawsuit for a small fraction of the potential award because as President I have to focus on our country.,FALSE,91702,NA,2016-11-19 13:34:38,FALSE,NA,799969130237542000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16538,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Will be working all weekend in choosing the great men and women who will be helping to MAKE AMERICA GREAT AGAIN!,FALSE,122858,NA,2016-11-18 22:35:27,FALSE,NA,799742847310320000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,26913,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their confidence in me!,FALSE,118854,NA,2016-11-18 02:15:28,FALSE,NA,799435824622252000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,29517,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant in Kentucky - no Mexico",FALSE,167907,NA,2016-11-18 02:01:52,FALSE,NA,799432403727028000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,49750,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today. #MAGA",FALSE,97445,NA,2016-11-17 12:46:23,FALSE,NA,799232214793761000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,21423,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in their coverage of me.",FALSE,91609,NA,2016-11-16 12:25:21,FALSE,NA,798864532433212000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,24417,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia, U.K., China, Saudi Arabia, Japan,",FALSE,89683,NA,2016-11-16 12:17:12,FALSE,NA,798862483255652000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,26006,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"The failing @nytimes story is so totally wrong on transition. It is going so smoothly. Also, I have spoken to many foreign leaders.",FALSE,78360,NA,2016-11-16 12:12:30,FALSE,NA,798861300453540000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,21096,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",FALSE,100980,NA,2016-11-16 11:28:57,FALSE,NA,798850338384024000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,31531,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!,FALSE,120797,NA,2016-11-16 02:55:34,FALSE,NA,798721142525665000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,27834,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaigning is much different!",FALSE,129342,NA,2016-11-15 13:40:29,FALSE,NA,798521053551141000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,39695,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
If the election were based on total popular vote I would have campaigned in  N.Y. Florida and California and won even bigger and more easily,FALSE,181076,NA,2016-11-15 13:34:43,FALSE,NA,798519600413602000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,50463,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"The debates, especially the second and third, plus speeches and intensity of the large rallies, plus OUR GREAT SUPPORTERS, gave us the win!",FALSE,114358,NA,2016-11-13 18:46:36,FALSE,NA,797873313561199000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,23697,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
I will be interviewed on @60Minutes tonight after the NFL game - 7:00 P.M. Enjoy!,FALSE,78882,NA,2016-11-13 16:33:26,FALSE,NA,797839801735115000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16605,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"The @nytimes states today that DJT believes ""more countries should acquire nuclear weapons."" How dishonest are they. I never said this!",FALSE,94551,NA,2016-11-13 16:03:21,FALSE,NA,797832229800051000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,29724,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Governor John Kasich of the GREAT, GREAT, GREAT State of Ohio called to congratulate me on the win. The people of Ohio were incredible!",FALSE,125809,NA,2016-11-13 15:28:52,FALSE,NA,797823553244713000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,22910,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Jeb Bush, George W and George H.W. all called to express their best wishes on the win. Very nice!",FALSE,108493,NA,2016-11-13 15:23:28,FALSE,NA,797822192931262000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,18325,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Mitt Romney called to congratulate me on the win. Very nice!,FALSE,111770,NA,2016-11-13 14:45:28,FALSE,NA,797812630312382000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,15663,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me. I wonder if it will change - doubt it?,FALSE,87922,NA,2016-11-13 14:43:09,FALSE,NA,797812048805695000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,22440,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Wow, the @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the ""Trump phenomena""",FALSE,128588,NA,2016-11-13 14:16:46,FALSE,NA,797805407179866000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,35470,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"This will prove to be a great time in the lives of ALL Americans. We will unite and we will win, win, win!",FALSE,203620,NA,2016-11-12 15:05:33,FALSE,NA,797455295928791000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,54323,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Today we express our deepest gratitude to all those who have served in our armed forces. #ThankAVet https://t.co/wPk7QWpK8Z,FALSE,170375,NA,2016-11-11 15:26:37,FALSE,NA,797098212599497000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,47715,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Busy day planned in New York. Will soon be making some very important decisions on the people who will be running our government!,FALSE,179878,NA,2016-11-11 13:33:35,FALSE,NA,797069763801387000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,33730,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Love the fact that the small groups of protesters last night have passion for our great country. We will all come together and be proud!,FALSE,223782,NA,2016-11-11 11:14:20,FALSE,NA,797034721075229000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,56880,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Just had a very open and successful presidential election. Now professional protesters, incited by the media, are protesting. Very unfair!",FALSE,233770,NA,2016-11-11 02:19:44,FALSE,NA,796900183955096000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,70502,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"A fantastic day in D.C. Met with President Obama for first time. Really good meeting, great chemistry. Melania liked Mrs. O a lot!",FALSE,194349,NA,2016-11-11 02:10:46,FALSE,NA,796897928048767000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,38331,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Happy 241st birthday to the U.S. Marine Corps! Thank you for your service!! https://t.co/Lz2dhrXzo4,FALSE,171054,NA,2016-11-10 19:31:27,FALSE,NA,796797436752708000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,46046,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Such a beautiful and important evening! The forgotten man and woman will never be forgotten again. We will all come together as never before,FALSE,637867,NA,2016-11-09 11:36:58,FALSE,NA,796315640307061000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,223785,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
